strategy_id,strategy_label,model_mode,event_date,event_key,match,tournament,tournament_round,surface,tournament_level,match_type,score,score_family,odds_bucket,model_probability,bookmaker_odds,edge,expected_value,won,setfox_passed_default,actual_first_set_score,actual_score_source,actual_score_confidence,actual_score_status,actual_score_notes
setfox_strict,SetFox Strict,independent,2024-10-06,11988577,M. Hageman vs D. Frayman,W15 Monastir 38,W15 Monastir 38 - Final,hard,itf,singles,6-4,normal,odds_12_18,0.069702559033664,15,0.0030358923669973337,0.04553838550496003,false,true,3-6,API-Tennis,high,resolved,matched by event_key 11988577; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-07,11988670,E. Gorgodze vs A. Iamachkine,ITF W35 Seville Women,ITF W35 Seville Women - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,false,true,1-6,API-Tennis,high,resolved,matched by event_key 11988670; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-07,11988679,F. Maestrelli vs F. Romano,ITF M25 Santa Margherita di Pula 10 Men,ITF M25 Santa Margherita di Pula 10 Men - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,13,0.1257895570042076,1.6352642410546987,false,true,6-1,API-Tennis,high,resolved,matched by event_key 11988679; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-08,11988882,D. Yesypchuk vs K. Townsend,ITF W15 Monastir 39 Women,ITF W15 Monastir 39 Women - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-3,API-Tennis,high,resolved,matched by event_key 11988882; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-08,11988840,M. Donald vs J. Jedrzejczak,M15 Grodzisk Mazowiecki 3,M15 Grodzisk Mazowiecki 3 - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,13,0.1257895570042076,1.6352642410546987,true,true,4-6,existing row,high,resolved,won=true means selected score is actual first-set score
setfox_strict,SetFox Strict,independent,2024-10-08,11988885,A. Rathi vs J. Aney,W15 Mysuru,W15 Mysuru - 1/16-finals,hard,itf,singles,6-4,normal,odds_12_18,0.069702559033664,17,0.010879029621899294,0.18494350357228795,false,true,2-6,API-Tennis,high,resolved,matched by event_key 11988885; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-09,11989014,P. Fajta vs J. Hrazdil,M15 Grodzisk Mazowiecki 3,M15 Grodzisk Mazowiecki 3 - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,false,true,,API-Tennis,high,void,matched by event_key 11989014; fixture status indicates void/retired/cancelled: Retired 1 - 1 0 - 0
setfox_strict,SetFox Strict,independent,2024-10-09,11989461,O. Jasika vs A. Klintcharov,M25 Cairns 2,M25 Cairns 2 - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,false,true,6-4,API-Tennis,high,resolved,matched by event_key 11989461; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-09,11989054,F. Sacco vs A. Vasilyeva,ITF W15 Monastir 39 Women,ITF W15 Monastir 39 Women - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,,API-Tennis,high,void,matched by event_key 11989054; fixture status indicates void/retired/cancelled: Retired 1 - 0 0 - 0
setfox_strict,SetFox Strict,independent,2024-10-09,11989071,B. Stagno vs K. Rothacker,ITF W15 Tsaghkadzor Women,ITF W15 Tsaghkadzor Women - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-4,API-Tennis,high,resolved,matched by event_key 11989071; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-09,11989357,N. Schachter vs A. Asaba,M25 Kampala,M25 Kampala - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-4,API-Tennis,high,resolved,matched by event_key 11989357; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-10,11989298,P. Paukstyte vs K. Pochtovyk,ITF W15 Heraklion 4 Women,ITF W15 Heraklion 4 Women - 1/8-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-2,API-Tennis,high,resolved,matched by event_key 11989298; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-10,11989374,T. Stice vs G. Marques,ITF M25 Sintra Men,ITF M25 Sintra Men - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-4,API-Tennis,high,resolved,matched by event_key 11989374; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-10,11989585,I. Simakin vs B. Hannestad,ITF M15 Sharm ElSheikh 13 Men,ITF M15 Sharm ElSheikh 13 Men - 1/8-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-2,API-Tennis,high,resolved,matched by event_key 11989585; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-10,11989612,Z. Kolar vs M. Donald,M15 Grodzisk Mazowiecki 3,M15 Grodzisk Mazowiecki 3 - 1/8-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,7-5,API-Tennis,high,resolved,matched by event_key 11989612; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-10,11989783,A. Rybakov vs D. Martin,"ITF M25 Louisville, KY Men","ITF M25 Louisville, KY Men - 1/8-finals",hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,,API-Tennis,high,void,matched by event_key 11989783; fixture status indicates void/retired/cancelled: Retired 1 - 0 0 - 0
setfox_strict,SetFox Strict,independent,2024-10-11,11989885,A. Gasanova vs D. Ivanova,ITF W15 Sharm ElSheikh 13 Women,ITF W15 Sharm ElSheikh 13 Women - Quarter-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,false,true,6-1,API-Tennis,high,resolved,matched by event_key 11989885; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-11,11989875,P. Lovric vs G. Squarcialupi,ITF W15 Heraklion 4 Women,ITF W15 Heraklion 4 Women - Quarter-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,7-5,API-Tennis,high,resolved,matched by event_key 11989875; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-11,11989889,A. Baranovska vs E. Agureeva,ITF W15 Tsaghkadzor Women,ITF W15 Tsaghkadzor Women - Quarter-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-4,API-Tennis,high,resolved,matched by event_key 11989889; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-11,11990007,J. Pareja vs R. Gonzalez Vilar,"ITF W35 Bakersfield, CA Women","ITF W35 Bakersfield, CA Women - Quarter-finals",hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-3,API-Tennis,high,resolved,matched by event_key 11990007; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-11,11989865,P. Bertran vs M. Jones,ITF M15 Sharm ElSheikh 13 Men,ITF M15 Sharm ElSheikh 13 Men - Quarter-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,13,0.1257895570042076,1.6352642410546987,false,true,6-3,API-Tennis,high,resolved,matched by event_key 11989865; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-12,11990060,D. Frayman vs V. Segattini,ITF W15 Monastir 39 Women,ITF W15 Monastir 39 Women - Semi-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,false,true,6-0,API-Tennis,high,resolved,matched by event_key 11990060; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-12,11990062,A. Gasanova vs M. Mack,ITF W15 Sharm ElSheikh 13 Women,ITF W15 Sharm ElSheikh 13 Women - Semi-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,false,true,6-4,API-Tennis,high,resolved,matched by event_key 11990062; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-12,11990037,M. Neuchrist vs P. Barbier Gazeu,M25 Kampala,M25 Kampala - Semi-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-3,API-Tennis,high,resolved,matched by event_key 11990037; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-12,11989935,I. Montes-De La Torre vs A. Gobat,ITF M15 Pontevedra Men,ITF M15 Pontevedra Men - Quarter-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,13,0.1257895570042076,1.6352642410546987,false,true,6-3,API-Tennis,high,resolved,matched by event_key 11989935; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-12,11989959,E. Hudd vs M. Dellavedova,ITF M15 Pontevedra Men,ITF M15 Pontevedra Men - Quarter-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,13,0.1257895570042076,1.6352642410546987,false,true,3-6,API-Tennis,high,resolved,matched by event_key 11989959; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-13,11990303,Z. Kolar vs J. Szajrych,M15 Grodzisk Mazowiecki 3,M15 Grodzisk Mazowiecki 3 - Final,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,12,0.1193793005939512,1.4325516071274143,false,true,6-3,API-Tennis,high,resolved,matched by event_key 11990303; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-15,11991081,M. Rapolu vs K. Usui,ITF W15 Huamantla Women,ITF W15 Huamantla Women - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,false,true,6-3,API-Tennis,high,resolved,matched by event_key 11991081; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-15,11990593,Y. Oliel vs A. Coccioli,ITF M15 Heraklion 5 Men,ITF M15 Heraklion 5 Men - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-4,API-Tennis,high,resolved,matched by event_key 11990593; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-15,11990658,L. Sevcikova vs M. Stoilkovska,W15 Bol 3,W15 Bol 3 - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-1,API-Tennis,high,resolved,matched by event_key 11990658; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-15,11991052,T. Compagnucci vs B. Torrealba,ITF M25 Santa Margherita di Pula 11 Men,ITF M25 Santa Margherita di Pula 11 Men - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,7-5,API-Tennis,high,resolved,matched by event_key 11991052; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-15,11991137,L. Ayala vs M. Bulbarella,ITF W15 Trelew Women,ITF W15 Trelew Women - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-2,API-Tennis,high,resolved,matched by event_key 11991137; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-16,11991249,S. Samir vs M. Mack,ITF W15 Sharm ElSheikh 14 Women,ITF W15 Sharm ElSheikh 14 Women - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,false,true,6-3,API-Tennis,high,resolved,matched by event_key 11991249; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-16,11991347,N. Fatic vs M. Tammaro,ITF M25 Santa Margherita di Pula 11 Men,ITF M25 Santa Margherita di Pula 11 Men - 1/8-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,true,true,4-6,existing row,high,resolved,won=true means selected score is actual first-set score
setfox_strict,SetFox Strict,independent,2024-10-16,11990575,Y. Zhang vs J. Wang,ITF W35 Huzhou Women,ITF W35 Huzhou Women - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-0,API-Tennis,high,resolved,matched by event_key 11990575; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-16,11990839,Z. Falkner vs S. Tucakovic,W15 Bol 3,W15 Bol 3 - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-3,API-Tennis,high,resolved,matched by event_key 11990839; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-16,11990841,G. Squarcialupi vs L. Boehner,W15 Bol 3,W15 Bol 3 - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-3,API-Tennis,high,resolved,matched by event_key 11990841; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-17,11991527,A. Martin vs I. Miletich,ITF M25 Santa Margherita di Pula 11 Men,ITF M25 Santa Margherita di Pula 11 Men - Quarter-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,false,true,6-4,API-Tennis,high,resolved,matched by event_key 11991527; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-17,11991350,V. Podrez vs J. De Zeeuw,W15 Sant Vicenc de Torello,W15 Sant Vicenc de Torello - 1/8-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,3-6,API-Tennis,high,resolved,matched by event_key 11991350; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-17,11991572,A. Safta vs B. Stagno,ITF W15 Tsaghkadzor 2 Women,ITF W15 Tsaghkadzor 2 Women - 1/8-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-0,API-Tennis,high,resolved,matched by event_key 11991572; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-17,11991644,K. Feldbausch vs I. Parisca,ITF M15 Castellon Men,ITF M15 Castellon Men - 1/8-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-2,API-Tennis,high,resolved,matched by event_key 11991644; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-17,11991648,S. Slump vs L. Garcia Paez,ITF M15 Castellon Men,ITF M15 Castellon Men - 1/8-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-4,API-Tennis,high,resolved,matched by event_key 11991648; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-18,11991556,L. Castelnuovo vs S. Heredia,ITF M15 Kayseri Men,ITF M15 Kayseri Men - 1/8-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-3,API-Tennis,high,resolved,matched by event_key 11991556; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-18,11991969,A. Nagy vs P. Preugschat,W15 Sant Vicenc de Torello,W15 Sant Vicenc de Torello - Quarter-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,,API-Tennis,high,void,matched by event_key 11991969; fixture status indicates void/retired/cancelled: Retired 1 - 0 0 - 0
setfox_strict,SetFox Strict,independent,2024-10-18,11992019,P. Rodenas vs M. Thomson,"ITF M15 Winston-Salem, NC Men","ITF M15 Winston-Salem, NC Men - Quarter-finals",hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,13,0.1257895570042076,1.6352642410546987,false,true,6-3,API-Tennis,high,resolved,matched by event_key 11992019; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-18,11991926,V. Bielinskyi vs P. Basile,M15 Bol 3,M15 Bol 3 - Quarter-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,12,0.1193793005939512,1.4325516071274143,false,true,7-5,API-Tennis,high,resolved,matched by event_key 11991926; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-18,11991949,T. Paroulek vs K. Chopra,"ITF M25 Harlingen, TX Men","ITF M25 Harlingen, TX Men - Quarter-finals",hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,12,0.1193793005939512,1.4325516071274143,false,true,6-2,API-Tennis,high,resolved,matched by event_key 11991949; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-19,11991927,L. Mikrut vs G. La Vela,M15 Bol 3,M15 Bol 3 - Quarter-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,7-5,API-Tennis,high,resolved,matched by event_key 11991927; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-19,11992164,D. Plekhanova vs S. Leon,ITF W15 Huamantla Women,ITF W15 Huamantla Women - Semi-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,12,0.1193793005939512,1.4325516071274143,false,true,6-3,API-Tennis,high,resolved,matched by event_key 11992164; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-22,11992628,J. De Zeeuw vs M. Sawant,ITF W15 Villena Women,ITF W15 Villena Women - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,false,true,6-1,API-Tennis,high,resolved,matched by event_key 11992628; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-22,11992814,A. Lukosiute vs C. Gasparovic,ITF W15 Monastir 41 Women,ITF W15 Monastir 41 Women - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,false,true,6-3,API-Tennis,high,resolved,matched by event_key 11992814; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-22,11992695,S. Park vs K. Nagashima,ITF M15 Tanagura Men,ITF M15 Tanagura Men - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-2,API-Tennis,high,resolved,matched by event_key 11992695; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-22,11993229,D. Rincon vs A. Spadola,ITF M25 Santa Margherita di Pula 12 Men,ITF M25 Santa Margherita di Pula 12 Men - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-4,API-Tennis,high,resolved,matched by event_key 11993229; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-22,11993231,G. Piraino vs B. Torrealba,ITF M25 Santa Margherita di Pula 12 Men,ITF M25 Santa Margherita di Pula 12 Men - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,,API-Tennis,high,void,matched by event_key 11993231; fixture status indicates void/retired/cancelled: Retired 1 - 1 40 - 30
setfox_strict,SetFox Strict,independent,2024-10-23,11992965,R. Bertola vs T. Lanik,M25 Trnava 2,M25 Trnava 2 - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,false,true,6-4,API-Tennis,high,resolved,matched by event_key 11992965; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-23,11993174,C. Romero vs N. Trigosso,ITF W15 Trelew 2 Women,ITF W15 Trelew 2 Women - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,false,true,6-2,API-Tennis,high,resolved,matched by event_key 11993174; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-23,11993181,I. Burillo Escorihuela vs T. Stromquist,ITF W35 Loule Women,ITF W35 Loule Women - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,true,true,4-6,existing row,high,resolved,won=true means selected score is actual first-set score
setfox_strict,SetFox Strict,independent,2024-10-23,11993400,B. Pokotilov vs Y. Castelnuovo,ITF M15 Kayseri 2 Men,ITF M15 Kayseri 2 Men - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,false,true,6-4,API-Tennis,high,resolved,matched by event_key 11993400; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-23,11993439,M. Paoletti vs M. Toma,ITF W35 Santa Margherita di Pula 12 Women,ITF W35 Santa Margherita di Pula 12 Women - 1/16-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,false,true,6-1,API-Tennis,high,resolved,matched by event_key 11993439; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-24,11993346,H. Stewart vs L. Namigandet Tenguere,ITF M25 Glasgow Men,ITF M25 Glasgow Men - 1/8-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,true,true,4-6,existing row,high,resolved,won=true means selected score is actual first-set score
setfox_strict,SetFox Strict,independent,2024-10-24,11993713,M. Geerts vs M. Sabas,ITF M25 Sarreguemines Men,ITF M25 Sarreguemines Men - 1/8-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,false,true,6-2,API-Tennis,high,resolved,matched by event_key 11993713; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-24,11993754,C. Romero vs M. Gomez Pezuela Cano,ITF W15 Trelew 2 Women,ITF W15 Trelew 2 Women - 1/8-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,false,true,6-0,API-Tennis,high,resolved,matched by event_key 11993754; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-24,11993559,S. Lansere vs Z. Zeng,ITF W35 Qian Daohu Women,ITF W35 Qian Daohu Women - 1/8-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-2,API-Tennis,high,resolved,matched by event_key 11993559; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-24,11993629,N. Visker vs M. Dimic,ITF M25 Heraklion Men,ITF M25 Heraklion Men - 1/8-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-3,API-Tennis,high,resolved,matched by event_key 11993629; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-25,11993922,Z. Falkner vs I. Cherny,W15 Bol 4,W15 Bol 4 - Quarter-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,false,true,6-1,API-Tennis,high,resolved,matched by event_key 11993922; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-25,11993954,S. Samir vs A. Sagandikova,ITF W15 Sharm ElSheikh 15 Women,ITF W15 Sharm ElSheikh 15 Women - Quarter-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,false,true,3-6,API-Tennis,high,resolved,matched by event_key 11993954; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-25,11994009,J. Monday vs S. Dominko,ITF M25 Norman Men,ITF M25 Norman Men - Quarter-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,false,true,6-0,API-Tennis,high,resolved,matched by event_key 11994009; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-25,11994066,S. Dostanic vs I. Becroft,ITF M25 Norman Men,ITF M25 Norman Men - Quarter-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,17,0.14388910451551984,2.446114776763837,false,true,6-3,API-Tennis,high,resolved,matched by event_key 11994066; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-25,11993908,W. Shin vs Y. Tomida,ITF M15 Tanagura Men,ITF M15 Tanagura Men - Quarter-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,15,0.13604596726061785,2.040689508909268,false,true,6-1,API-Tennis,high,resolved,matched by event_key 11993908; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-26,11994207,C. Martinez Cirez vs C. Zanolini,ITF W35 Santa Margherita di Pula 12 Women,ITF W35 Santa Margherita di Pula 12 Women - Semi-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,13,0.1257895570042076,1.6352642410546987,false,true,1-6,API-Tennis,high,resolved,matched by event_key 11994207; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-26,11994113,E. Laskevich vs M. Wang,ITF W35 Qian Daohu Women,ITF W35 Qian Daohu Women - Semi-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,12,0.1193793005939512,1.4325516071274143,false,true,1-6,API-Tennis,high,resolved,matched by event_key 11994113; first-set score from fixture.scores[set=1].score_first/score_second
setfox_strict,SetFox Strict,independent,2024-10-26,11994141,M. Basic vs A. Braynin,ITF M15 Kayseri 2 Men,ITF M15 Kayseri 2 Men - Semi-finals,hard,itf,singles,4-6,normal,odds_12_18,0.20271263392728453,12,0.1193793005939512,1.4325516071274143,false,true,6-4,API-Tennis,high,resolved,matched by event_key 11994141; first-set score from fixture.scores[set=1].score_first/score_second
