results_url,landed_url,source_endpoint,event_id,event_hash,player1,player2,match_name,match_date,tournament,archive_status,status_id,match_url,partialresult,first_set_score,result_status,result_source,p2_v3_hit,p1_v3_hit
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8565009,zXV1Q0qd,Sinner J.,Zverev A.,Sinner J. - Zverev A.,1737881100,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/sinner-jannik-6HdC3z4H/zverev-alexander-dGbUhw9m/zXV1Q0qd,"6:3, 7:6<div><sup>4</sup></div>, 6:3",6:3,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8560543,OULDq5vR,Sinner J.,Shelton B.,Sinner J. - Shelton B.,1737708300,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/shelton-ben-QNuG0Gzb/sinner-jannik-6HdC3z4H/OULDq5vR,"7:6<div><sup>2</sup></div>, 6:2, 6:2",7:6,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8552813,8bkIHp4s,Sinner J.,De Minaur A.,Sinner J. - De Minaur A.,1737538200,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/de-minaur-alex-EZgZ9Xfh/sinner-jannik-6HdC3z4H/8bkIHp4s,"6:3, 6:2, 6:1",6:3,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8552319,lfS72eWI,Shelton B.,Sonego L.,Shelton B. - Sonego L.,1737521100,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/shelton-ben-QNuG0Gzb/sonego-lorenzo-zVuMEJTT/lfS72eWI,"6:4, 7:5, 4:6, 7:6<div><sup>4</sup></div>",6:4,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8550641,QXWYTuU8,Djokovic N.,Alcaraz C.,Djokovic N. - Alcaraz C.,1737454800,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/alcaraz-garfia-carlos-UkhgIFEq/djokovic-novak-AZg49Et9/QXWYTuU8,"4:6, 6:4, 6:3, 6:4",4:6,ok,archive_partialresult_first_set,true,false
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8550593,0jsKgmVs,Paul T.,Zverev A.,Paul T. - Zverev A.,1737429300,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/paul-tommy-pd3ye1BS/zverev-alexander-dGbUhw9m/0jsKgmVs,"6<div><sup>1</sup></div>:7, 6<div><sup>0</sup></div>:7, 6:2, 1:6",6:7,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8549065,xl8bDQmf,Michelsen A.,De Minaur A.,Michelsen A. - De Minaur A.,1737366000,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/de-minaur-alex-EZgZ9Xfh/michelsen-alex-nDIhfm9l/xl8bDQmf,"0:6, 6<div><sup>5</sup></div>:7, 3:6",0:6,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8549079,SdTdMLWO,Sonego L.,Tien L.,Sonego L. - Tien L.,1737347700,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/sonego-lorenzo-zVuMEJTT/tien-learner-xUHOBJK6/SdTdMLWO,"6:3, 6:2, 3:6, 6:1",6:3,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8549341,UiI5qyRi,Sinner J.,Rune H.,Sinner J. - Rune H.,1737342600,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/rune-holger-2kRS8swG/sinner-jannik-6HdC3z4H/UiI5qyRi,"6:3, 3:6, 6:3, 6:2",6:3,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8547327,0ShOHpqe,Djokovic N.,Lehecka J.,Djokovic N. - Lehecka J.,1737274500,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/djokovic-novak-AZg49Et9/lehecka-jiri-6PlgfXKR/0ShOHpqe,"6:3, 6:4, 7:6<div><sup>4</sup></div>",6:3,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8547329,MssXFOD7,Humbert U.,Zverev A.,Humbert U. - Zverev A.,1737270600,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/humbert-ugo-O4ywE5Ah/zverev-alexander-dGbUhw9m/MssXFOD7,"1:6, 6:2, 3:6, 2:6",1:6,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8547167,UiUSXSbC,Davidovich Fokina A.,Paul T.,Davidovich Fokina A. - Paul T.,1737261600,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/davidovich-fokina-alejandro-0zQXLfz4/paul-tommy-pd3ye1BS/UiUSXSbC,"1:6, 1:6, 1:6",1:6,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8543817,KSeKywLq,Kecmanovic M.,Rune H.,Kecmanovic M. - Rune H.,1737195600,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/kecmanovic-miomir-MTQ5CPOR/rune-holger-2kRS8swG/KSeKywLq,"7:6<div><sup>5</sup></div>, 3:6, 6:4, 4:6, 4:6",7:6,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8543999,fyosatxi,Sinner J.,Giron M.,Sinner J. - Giron M.,1737188100,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/giron-marcos-OWOgryOk/sinner-jannik-6HdC3z4H/fyosatxi,"6:3, 6:4, 6:2",6:3,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8542815,MwZRrqyB,Shelton B.,Musetti L.,Shelton B. - Musetti L.,1737180600,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/musetti-lorenzo-xtH2ODVI/shelton-ben-QNuG0Gzb/MwZRrqyB,"6:3, 3:6, 6:4, 7:6<div><sup>5</sup></div>",6:3,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8544707,xW8v8LuC,Moutet C.,Tien L.,Moutet C. - Tien L.,1737175500,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/moutet-corentin-bX0EWcV9/tien-learner-xUHOBJK6/xW8v8LuC,"6<div><sup>10</sup></div>:7, 3:6, 3:6",6:7,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8543815,2BFmsacM,Sonego L.,Marozsan F.,Sonego L. - Marozsan F.,1737174600,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/marozsan-fabian-I1mux0lj/sonego-lorenzo-zVuMEJTT/2BFmsacM,"6<div><sup>3</sup></div>:7, 7:6<div><sup>6</sup></div>, 6:1, 6:2",6:7,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8542809,SIQauAUI,Cerundolo F.,De Minaur A.,Cerundolo F. - De Minaur A.,1737169800,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/cerundolo-francisco-lWQ3G6gB/de-minaur-alex-EZgZ9Xfh/SIQauAUI,"7:5, 6<div><sup>3</sup></div>:7, 3:6, 3:6",7:5,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8542807,YJXjsWa6,Fritz T.,Monfils G.,Fritz T. - Monfils G.,1737169500,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/fritz-taylor-UH09iaZ6/monfils-gael-fm7G8o0m/YJXjsWa6,"6:3, 5:7, 6<div><sup>1</sup></div>:7, 4:6",6:3,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8542983,fugici9m,Michelsen A.,Khachanov K.,Michelsen A. - Khachanov K.,1737159300,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/khachanov-karen-4bNPtZT5/michelsen-alex-nDIhfm9l/fugici9m,"6:3, 7:6<div><sup>5</sup></div>, 6:2",6:3,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8541513,YZTiOv3s,Draper J.,Vukic A.,Draper J. - Vukic A.,1737107700,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/draper-jack-SWxNhpmK/vukic-aleksandar-O2CmIROi/YZTiOv3s,"6:4, 2:6, 5:7, 7:6<div><sup>5</sup></div>, 7:6<div><sup>8</sup></div>",6:4,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8540097,OCQ0ZCn1,Lehecka J.,Bonzi B.,Lehecka J. - Bonzi B.,1737102900,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/bonzi-benjamin-M5OpGHqH/lehecka-jiri-6PlgfXKR/OCQ0ZCn1,"6:2, 6:3, 6:3",6:2,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8540151,SbjzDvhK,Djokovic N.,Machac T.,Djokovic N. - Machac T.,1737101700,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/djokovic-novak-AZg49Et9/machac-tomas-S44E7UYr/SbjzDvhK,"6:1, 6:4, 6:4",6:1,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8541665,Q7wgDlEM,Mensik J.,Davidovich Fokina A.,Mensik J. - Davidovich Fokina A.,1737088500,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/davidovich-fokina-alejandro-0zQXLfz4/mensik-jakub-UFj257G8/Q7wgDlEM,"6:3, 6:4, 6<div><sup>7</sup></div>:7, 4:6, 2:6",6:3,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8541343,rcPLRqZh,Fearnley J.,Zverev A.,Fearnley J. - Zverev A.,1737086700,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/fearnley-jacob-pGBaKGOn/zverev-alexander-dGbUhw9m/rcPLRqZh,"3:6, 4:6, 4:6",3:6,ok,archive_partialresult_first_set,true,false
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8540099,dQO8XjHD,Borges N.,Alcaraz C.,Borges N. - Alcaraz C.,1737083700,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/alcaraz-garfia-carlos-UkhgIFEq/borges-nuno-hzbEPIOa/dQO8XjHD,"2:6, 4:6, 7:6<div><sup>3</sup></div>, 2:6",2:6,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8541519,AuPGIzXI,Carballes Baena R.,Paul T.,Carballes Baena R. - Paul T.,1737080100,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/carballes-baena-roberto-hj8fIZPg/paul-tommy-pd3ye1BS/AuPGIzXI,"6<div><sup>0</sup></div>:7, 2:6, 0:6",6:7,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8535993,AHM9Uzgg,Tien L.,Medvedev D.,Tien L. - Medvedev D.,1737025800,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/medvedev-daniil-O8qG0Nhb/tien-learner-xUHOBJK6/AHM9Uzgg,"6:3, 7:6<div><sup>4</sup></div>, 6<div><sup>8</sup></div>:7, 1:6, 7:6<div><sup>7</sup></div>",6:3,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8533257,pvROwyXq,Sinner J.,Schoolkate T.,Sinner J. - Schoolkate T.,1737015300,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/schoolkate-tristan-hn8XQkiU/sinner-jannik-6HdC3z4H/pvROwyXq,"4:6, 6:4, 6:1, 6:3",4:6,ok,archive_partialresult_first_set,true,false
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8535867,2gbjni1C,Berrettini M.,Rune H.,Berrettini M. - Rune H.,1737008100,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/berrettini-matteo-OhwtM7N8/rune-holger-2kRS8swG/2gbjni1C,"6<div><sup>3</sup></div>:7, 6:2, 3:6, 6<div><sup>6</sup></div>:7",6:7,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8537039,GzR9XBIO,Fonseca J.,Sonego L.,Fonseca J. - Sonego L.,1737007500,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/fonseca-joao-tv073LUc/sonego-lorenzo-zVuMEJTT/GzR9XBIO,"7:6<div><sup>6</sup></div>, 3:6, 1:6, 6:3, 3:6",7:6,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8533227,OnXg5sRH,Marozsan F.,Tiafoe F.,Marozsan F. - Tiafoe F.,1737005100,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/marozsan-fabian-I1mux0lj/tiafoe-frances-AHDLJaph/OnXg5sRH,"6<div><sup>3</sup></div>:7, 6:4, 3:6, 6:4, 6:1",6:7,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8533203,As2d0eqL,Michelsen A.,McCabe J.,Michelsen A. - McCabe J.,1737003900,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/mccabe-james-2uDohcK5/michelsen-alex-nDIhfm9l/As2d0eqL,"7:5, 6:3, 7:6<div><sup>4</sup></div>",7:5,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8536593,p4YMYaVs,Giron M.,Etcheverry T. M.,Giron M. - Etcheverry T. M.,1736999700,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/etcheverry-tomas-martin-AXL5qpKa/giron-marcos-OWOgryOk/p4YMYaVs,"7:5, 3:6, 7:5, 3:6, 6:4",7:5,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2025/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/UFxNEUzj/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888499166,8535869,O8napVVO,Fritz T.,Garin C.,Fritz T. - Garin C.,1736997300,ATP Australian Open 2025 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/fritz-taylor-UH09iaZ6/garin-cristian-U73k5I15/O8napVVO,"6:2, 6:1, 6:0",6:2,ok,archive_partialresult_first_set,false,false
